week_start_date,district,average_temperature,average_rainfall
2018-01-22,Nuwara Eliya,15.64,0.51
2018-01-29,Nuwara Eliya,15.6,5.76
2018-02-05,Nuwara Eliya,16.13,2.1
2018-02-12,Nuwara Eliya,15.53,1.3
2018-02-19,Nuwara Eliya,16.2,2.24
2018-02-26,Nuwara Eliya,15.98,11.09
2018-03-05,Nuwara Eliya,15.64,4.19
2018-03-12,Nuwara Eliya,16.32,4.09
2018-03-19,Nuwara Eliya,16.2,0.4
2018-03-26,Nuwara Eliya,17.36,3.09
2018-04-02,Nuwara Eliya,17.04,3.54
2018-04-09,Nuwara Eliya,16.78,5.56
2018-04-16,Nuwara Eliya,17.24,1.17
2018-04-23,Nuwara Eliya,17.79,2.5
2018-04-30,Nuwara Eliya,17.69,2.37
2018-05-07,Nuwara Eliya,16.84,13.64
2018-05-14,Nuwara Eliya,16.64,10.21
2018-05-21,Nuwara Eliya,17.0,11.74
2018-05-28,Nuwara Eliya,16.98,2.07
2018-06-04,Nuwara Eliya,16.89,6.53
2018-06-11,Nuwara Eliya,16.52,1.67
2018-06-18,Nuwara Eliya,16.19,1.43
2018-06-25,Nuwara Eliya,16.46,2.04
2018-07-02,Nuwara Eliya,16.23,2.04
2018-07-09,Nuwara Eliya,15.41,8.61
2018-07-16,Nuwara Eliya,15.63,2.97
2018-07-23,Nuwara Eliya,16.15,2.39
2018-07-30,Nuwara Eliya,16.17,1.0
2018-08-06,Nuwara Eliya,15.28,5.23
2018-08-13,Nuwara Eliya,15.16,13.53
2018-08-20,Nuwara Eliya,16.27,1.1
2018-08-27,Nuwara Eliya,16.09,0.51
2018-09-03,Nuwara Eliya,16.23,0.14
2018-09-10,Nuwara Eliya,16.71,2.29
2018-09-17,Nuwara Eliya,16.05,3.77
2018-09-24,Nuwara Eliya,16.28,24.89
2018-10-01,Nuwara Eliya,16.79,43.97
2018-10-08,Nuwara Eliya,16.11,5.09
2018-10-15,Nuwara Eliya,16.04,22.47
2018-10-22,Nuwara Eliya,16.18,18.17
2018-10-29,Nuwara Eliya,16.19,11.61
2018-11-05,Nuwara Eliya,15.42,26.33
2018-11-12,Nuwara Eliya,15.54,11.36
2018-11-19,Nuwara Eliya,16.3,10.09
2018-11-26,Nuwara Eliya,15.3,4.6
2018-12-03,Nuwara Eliya,15.35,4.03
2018-12-10,Nuwara Eliya,14.94,0.43
2018-12-17,Nuwara Eliya,15.57,6.5
2018-12-24,Nuwara Eliya,14.73,3.76
2018-12-31,Nuwara Eliya,14.51,2.4
2019-01-07,Nuwara Eliya,15.19,2.4
2019-01-14,Nuwara Eliya,14.37,6.73
2019-01-21,Nuwara Eliya,15.5,1.59
2019-01-28,Nuwara Eliya,14.71,1.49
2019-02-04,Nuwara Eliya,15.91,12.5
2019-02-11,Nuwara Eliya,15.61,10.84
2019-02-18,Nuwara Eliya,15.34,0.19
2019-02-25,Nuwara Eliya,16.14,5.03
2019-03-04,Nuwara Eliya,16.57,2.3
2019-03-11,Nuwara Eliya,16.03,2.36
2019-03-18,Nuwara Eliya,16.54,4.59
2019-03-25,Nuwara Eliya,16.23,1.37
2019-04-01,Nuwara Eliya,16.97,2.63
2019-04-08,Nuwara Eliya,17.76,3.99
2019-04-15,Nuwara Eliya,17.44,6.93
2019-04-22,Nuwara Eliya,17.44,2.1
2019-04-29,Nuwara Eliya,17.73,2.04
2019-05-06,Nuwara Eliya,17.84,0.47
2019-05-13,Nuwara Eliya,17.56,1.41
2019-05-20,Nuwara Eliya,17.34,8.91
2019-05-27,Nuwara Eliya,17.84,1.2
2019-06-03,Nuwara Eliya,17.86,3.74
2019-06-10,Nuwara Eliya,17.66,1.01
2019-06-17,Nuwara Eliya,17.29,2.47
2019-06-24,Nuwara Eliya,16.91,0.51
2019-07-01,Nuwara Eliya,17.73,0.19
2019-07-08,Nuwara Eliya,17.66,2.74
2019-07-15,Nuwara Eliya,16.54,3.56
2019-07-22,Nuwara Eliya,16.04,1.3
2019-07-29,Nuwara Eliya,17.11,0.43
2019-08-05,Nuwara Eliya,16.48,4.13
2019-08-12,Nuwara Eliya,16.19,4.59
2019-08-19,Nuwara Eliya,16.11,6.84
2019-08-26,Nuwara Eliya,15.99,2.7
2019-09-02,Nuwara Eliya,16.62,0.49
2019-09-09,Nuwara Eliya,16.71,5.06
2019-09-16,Nuwara Eliya,16.85,8.74
2019-09-23,Nuwara Eliya,15.75,4.81
2019-09-30,Nuwara Eliya,16.16,10.74
2019-10-07,Nuwara Eliya,16.31,10.94
2019-10-14,Nuwara Eliya,16.26,10.94
2019-10-21,Nuwara Eliya,15.85,7.16
2019-10-28,Nuwara Eliya,15.43,13.43
2019-11-04,Nuwara Eliya,15.89,6.73
2019-11-11,Nuwara Eliya,16.09,3.9
2019-11-18,Nuwara Eliya,15.55,7.04
2019-11-25,Nuwara Eliya,15.9,14.56
2019-12-02,Nuwara Eliya,15.54,8.61
2019-12-09,Nuwara Eliya,14.99,16.64
2019-12-16,Nuwara Eliya,15.61,10.16
2019-12-23,Nuwara Eliya,15.5,1.26
2019-12-30,Nuwara Eliya,15.46,1.3
2020-01-06,Nuwara Eliya,14.85,1.3
2020-01-13,Nuwara Eliya,15.49,1.41
2020-01-20,Nuwara Eliya,15.61,2.71
2020-01-27,Nuwara Eliya,15.19,0.31
2020-02-03,Nuwara Eliya,15.44,1.06
2020-02-10,Nuwara Eliya,15.69,4.69
2020-02-17,Nuwara Eliya,15.74,3.71
2020-02-24,Nuwara Eliya,16.0,1.34
2020-03-02,Nuwara Eliya,17.09,2.19
2020-03-09,Nuwara Eliya,17.87,0.86
2020-03-16,Nuwara Eliya,17.16,3.03
2020-03-23,Nuwara Eliya,17.06,1.23
2020-03-30,Nuwara Eliya,18.0,4.24
2020-04-06,Nuwara Eliya,17.41,3.41
2020-04-13,Nuwara Eliya,17.46,16.27
2020-04-20,Nuwara Eliya,17.51,3.64
2020-04-27,Nuwara Eliya,17.49,0.9
2020-05-04,Nuwara Eliya,17.63,13.44
2020-05-11,Nuwara Eliya,17.87,11.3
2020-05-18,Nuwara Eliya,17.29,4.17
2020-05-25,Nuwara Eliya,18.11,3.07
2020-06-01,Nuwara Eliya,16.74,2.21
2020-06-08,Nuwara Eliya,16.89,1.69
2020-06-15,Nuwara Eliya,17.14,0.49
2020-06-22,Nuwara Eliya,16.75,1.13
2020-06-29,Nuwara Eliya,17.18,0.91
2020-07-06,Nuwara Eliya,16.71,4.53
2020-07-13,Nuwara Eliya,16.85,2.8
2020-07-20,Nuwara Eliya,16.19,3.44
2020-07-27,Nuwara Eliya,16.19,3.43
2020-08-03,Nuwara Eliya,15.96,8.23
2020-08-10,Nuwara Eliya,16.03,0.63
2020-08-17,Nuwara Eliya,16.91,0.34
2020-08-24,Nuwara Eliya,16.52,2.99
2020-08-31,Nuwara Eliya,16.09,7.47
2020-09-07,Nuwara Eliya,15.71,4.56
2020-09-14,Nuwara Eliya,16.06,5.99
2020-09-21,Nuwara Eliya,16.32,5.93
2020-09-28,Nuwara Eliya,16.04,1.26
2020-10-05,Nuwara Eliya,16.64,2.03
2020-10-12,Nuwara Eliya,15.49,7.3
2020-10-19,Nuwara Eliya,16.26,1.03
2020-10-26,Nuwara Eliya,16.24,1.99
2020-11-02,Nuwara Eliya,16.34,7.5
2020-11-09,Nuwara Eliya,16.47,10.76
2020-11-16,Nuwara Eliya,15.72,7.14
2020-11-23,Nuwara Eliya,15.81,0.96
2020-11-30,Nuwara Eliya,15.7,3.34
2020-12-07,Nuwara Eliya,15.64,2.39
2020-12-14,Nuwara Eliya,15.42,6.46
2020-12-21,Nuwara Eliya,15.21,15.63
2020-12-28,Nuwara Eliya,15.27,7.41
2021-01-04,Nuwara Eliya,15.97,12.39
2021-01-11,Nuwara Eliya,15.73,18.64
2021-01-18,Nuwara Eliya,15.23,3.11
2021-01-25,Nuwara Eliya,14.07,6.07
2021-02-01,Nuwara Eliya,14.91,3.49
2021-02-08,Nuwara Eliya,15.3,2.24
2021-02-15,Nuwara Eliya,15.44,2.91
2021-02-22,Nuwara Eliya,15.84,0.56
2021-03-01,Nuwara Eliya,15.59,2.4
2021-03-08,Nuwara Eliya,15.05,3.37
2021-03-15,Nuwara Eliya,15.82,3.2
2021-03-22,Nuwara Eliya,15.99,6.87
2021-03-29,Nuwara Eliya,17.21,0.41
2021-04-05,Nuwara Eliya,16.56,21.67
2021-04-12,Nuwara Eliya,16.47,9.71
2021-04-19,Nuwara Eliya,16.49,0.59
2021-04-26,Nuwara Eliya,16.71,6.39
2021-05-03,Nuwara Eliya,17.27,10.0
2021-05-10,Nuwara Eliya,17.23,21.2
2021-05-17,Nuwara Eliya,17.17,0.99
2021-05-24,Nuwara Eliya,16.24,9.17
2021-05-31,Nuwara Eliya,17.06,19.9
2021-06-07,Nuwara Eliya,16.59,2.57
2021-06-14,Nuwara Eliya,16.2,0.67
2021-06-21,Nuwara Eliya,16.46,0.8
2021-06-28,Nuwara Eliya,17.04,1.69
2021-07-05,Nuwara Eliya,16.51,9.56
2021-07-12,Nuwara Eliya,16.29,7.24
2021-07-19,Nuwara Eliya,16.13,5.27
2021-07-26,Nuwara Eliya,16.42,0.49
2021-08-02,Nuwara Eliya,16.47,1.63
2021-08-09,Nuwara Eliya,16.27,3.67
2021-08-16,Nuwara Eliya,16.33,1.17
2021-08-23,Nuwara Eliya,15.82,5.51
2021-08-30,Nuwara Eliya,15.9,2.26
2021-09-06,Nuwara Eliya,16.35,1.26
2021-09-13,Nuwara Eliya,16.99,4.54
2021-09-20,Nuwara Eliya,16.74,3.49
2021-09-27,Nuwara Eliya,15.99,8.04
2021-10-04,Nuwara Eliya,16.51,2.34
2021-10-11,Nuwara Eliya,16.29,2.01
2021-10-18,Nuwara Eliya,16.41,8.34
2021-10-25,Nuwara Eliya,16.1,10.76
2021-11-01,Nuwara Eliya,16.56,7.71
2021-11-08,Nuwara Eliya,15.86,7.5
2021-11-15,Nuwara Eliya,16.1,2.96
2021-11-22,Nuwara Eliya,15.84,16.44
2021-11-29,Nuwara Eliya,15.81,2.84
2021-12-06,Nuwara Eliya,15.09,3.44
2021-12-13,Nuwara Eliya,15.34,6.4
2021-12-20,Nuwara Eliya,13.99,1.37
2021-12-27,Nuwara Eliya,13.95,2.26
2022-01-03,Nuwara Eliya,14.69,3.47
2022-01-10,Nuwara Eliya,14.76,4.21
2022-01-17,Nuwara Eliya,14.01,1.14
2022-01-24,Nuwara Eliya,14.58,0.76
2022-01-31,Nuwara Eliya,14.74,1.37
2022-02-07,Nuwara Eliya,15.19,4.4
2022-02-14,Nuwara Eliya,15.66,2.13
2022-02-21,Nuwara Eliya,15.33,3.03
2022-02-28,Nuwara Eliya,15.12,2.2
2022-03-07,Nuwara Eliya,16.28,1.7
2022-03-14,Nuwara Eliya,16.51,1.47
2022-03-21,Nuwara Eliya,17.16,2.0
2022-03-28,Nuwara Eliya,17.14,3.24
2022-04-04,Nuwara Eliya,16.04,8.7
2022-04-11,Nuwara Eliya,16.86,5.0
2022-04-18,Nuwara Eliya,16.8,4.26
2022-04-25,Nuwara Eliya,17.13,4.26
2022-05-02,Nuwara Eliya,17.65,1.59
2022-05-09,Nuwara Eliya,16.93,15.7
2022-05-16,Nuwara Eliya,17.21,4.4
2022-05-23,Nuwara Eliya,16.81,2.8
2022-05-30,Nuwara Eliya,16.6,2.43
2022-06-06,Nuwara Eliya,16.65,2.31
2022-06-13,Nuwara Eliya,16.49,3.96
2022-06-20,Nuwara Eliya,16.03,1.27
2022-06-27,Nuwara Eliya,16.9,4.34
2022-07-04,Nuwara Eliya,15.36,5.51
2022-07-11,Nuwara Eliya,15.71,4.01
2022-07-18,Nuwara Eliya,16.54,4.01
2022-07-25,Nuwara Eliya,16.4,4.54
2022-08-01,Nuwara Eliya,15.0,20.74
2022-08-08,Nuwara Eliya,15.91,1.2
2022-08-15,Nuwara Eliya,16.48,1.89
2022-08-22,Nuwara Eliya,15.97,3.19
2022-08-29,Nuwara Eliya,15.99,9.5
2022-09-05,Nuwara Eliya,15.74,4.37
2022-09-12,Nuwara Eliya,16.25,0.3
2022-09-19,Nuwara Eliya,16.29,0.94
2022-09-26,Nuwara Eliya,16.02,8.17
2022-10-03,Nuwara Eliya,15.79,2.64
2022-10-10,Nuwara Eliya,16.05,10.99
2022-10-17,Nuwara Eliya,16.06,5.74
2022-10-24,Nuwara Eliya,15.48,3.51
2022-10-31,Nuwara Eliya,15.75,14.23
2022-11-07,Nuwara Eliya,15.65,7.07
2022-11-14,Nuwara Eliya,14.57,1.51
2022-11-21,Nuwara Eliya,15.23,0.33
2022-11-28,Nuwara Eliya,15.48,4.01
2022-12-05,Nuwara Eliya,14.15,2.57
2022-12-12,Nuwara Eliya,14.18,4.47
2022-12-19,Nuwara Eliya,15.29,10.09
2022-12-26,Nuwara Eliya,13.88,0.59
2023-01-02,Nuwara Eliya,13.87,3.26
2023-01-09,Nuwara Eliya,14.28,0.79
2023-01-16,Nuwara Eliya,13.67,4.73
2023-01-23,Nuwara Eliya,14.59,2.76
2023-01-30,Nuwara Eliya,15.11,4.8
2023-02-06,Nuwara Eliya,14.48,2.39
2023-02-13,Nuwara Eliya,15.08,1.74
2023-02-20,Nuwara Eliya,14.6,5.27
2023-02-27,Nuwara Eliya,14.01,4.91
2023-03-06,Nuwara Eliya,14.86,4.01
2023-03-13,Nuwara Eliya,16.21,4.44
2023-03-20,Nuwara Eliya,16.55,4.8
2023-03-27,Nuwara Eliya,16.5,1.19
2023-04-03,Nuwara Eliya,16.24,2.73
2023-04-10,Nuwara Eliya,16.82,1.21
2023-04-17,Nuwara Eliya,17.81,9.77
2023-04-24,Nuwara Eliya,17.23,8.56
2023-05-01,Nuwara Eliya,16.69,6.73
2023-05-08,Nuwara Eliya,17.8,1.34
2023-05-15,Nuwara Eliya,18.48,1.37
2023-05-22,Nuwara Eliya,17.46,1.89
2023-05-29,Nuwara Eliya,17.91,2.5
2023-06-05,Nuwara Eliya,17.71,0.84
2023-06-12,Nuwara Eliya,17.41,0.97
2023-06-19,Nuwara Eliya,17.72,1.39
2023-06-26,Nuwara Eliya,17.21,2.86
2023-07-03,Nuwara Eliya,15.92,12.76
2023-07-10,Nuwara Eliya,16.81,2.27
2023-07-17,Nuwara Eliya,16.21,1.31
2023-07-24,Nuwara Eliya,16.66,1.69
2023-07-31,Nuwara Eliya,17.21,0.87
2023-08-07,Nuwara Eliya,17.13,5.29
2023-08-14,Nuwara Eliya,16.75,0.63
2023-08-21,Nuwara Eliya,17.43,1.59
2023-08-28,Nuwara Eliya,17.44,6.09
2023-09-04,Nuwara Eliya,16.69,4.47
2023-09-11,Nuwara Eliya,16.93,5.21
2023-09-18,Nuwara Eliya,16.73,6.91
2023-09-25,Nuwara Eliya,16.77,5.86
2023-10-02,Nuwara Eliya,17.22,11.3
2023-10-09,Nuwara Eliya,16.64,19.27
2023-10-16,Nuwara Eliya,16.03,20.3
2023-10-23,Nuwara Eliya,15.92,5.63
2023-10-30,Nuwara Eliya,16.08,11.69
2023-11-06,Nuwara Eliya,16.35,18.56
2023-11-13,Nuwara Eliya,16.66,23.04
2023-11-20,Nuwara Eliya,15.66,10.24
2023-11-27,Nuwara Eliya,16.42,8.24
2023-12-04,Nuwara Eliya,16.57,7.63
2023-12-11,Nuwara Eliya,16.24,11.93
2023-12-18,Nuwara Eliya,15.24,14.97
2023-12-25,Nuwara Eliya,15.33,11.73
2024-01-01,Nuwara Eliya,16.16,8.64
2024-01-08,Nuwara Eliya,14.54,11.57
2024-01-15,Nuwara Eliya,15.1,1.5
2024-01-22,Nuwara Eliya,14.19,0.89
2024-01-29,Nuwara Eliya,15.66,7.73
2024-02-05,Nuwara Eliya,14.52,0.61
2024-02-12,Nuwara Eliya,15.34,4.07
2024-02-19,Nuwara Eliya,16.79,0.87
2024-02-26,Nuwara Eliya,15.79,1.63
2024-03-04,Nuwara Eliya,16.68,0.93
2024-03-11,Nuwara Eliya,16.79,0.83
2024-03-18,Nuwara Eliya,17.11,3.67
2024-03-25,Nuwara Eliya,17.64,5.21
2024-04-01,Nuwara Eliya,18.48,1.54
2024-04-08,Nuwara Eliya,17.41,5.51
2024-04-15,Nuwara Eliya,17.59,0.93
2024-04-22,Nuwara Eliya,18.31,0.84
2024-04-29,Nuwara Eliya,19.13,1.36
2024-05-06,Nuwara Eliya,18.54,8.47
2024-05-13,Nuwara Eliya,17.65,6.84
2024-05-20,Nuwara Eliya,17.09,25.0
2024-05-27,Nuwara Eliya,18.11,8.96
2024-06-03,Nuwara Eliya,17.96,1.8
2024-06-10,Nuwara Eliya,17.49,0.34
2024-06-17,Nuwara Eliya,17.33,4.49
2024-06-24,Nuwara Eliya,16.37,6.46
2024-07-01,Nuwara Eliya,17.28,2.87
2024-07-08,Nuwara Eliya,16.59,4.37
2024-07-15,Nuwara Eliya,16.17,3.94
2024-07-22,Nuwara Eliya,16.71,2.74
2024-07-29,Nuwara Eliya,16.77,2.57
2024-08-05,Nuwara Eliya,16.78,2.07
2024-08-12,Nuwara Eliya,17.32,6.0
2024-08-19,Nuwara Eliya,17.06,3.86
2024-08-26,Nuwara Eliya,16.75,2.39
2024-09-02,Nuwara Eliya,16.75,3.19
2024-09-09,Nuwara Eliya,17.21,0.9
2024-09-16,Nuwara Eliya,16.39,0.74
2024-09-23,Nuwara Eliya,16.72,4.2
2024-09-30,Nuwara Eliya,17.05,3.81
2024-10-07,Nuwara Eliya,16.5,11.21
2024-10-14,Nuwara Eliya,16.33,1.77
2024-10-21,Nuwara Eliya,16.82,5.07
2024-10-28,Nuwara Eliya,16.38,15.74
2024-11-04,Nuwara Eliya,15.99,4.27
2024-11-11,Nuwara Eliya,16.61,4.13
2024-11-18,Nuwara Eliya,16.36,9.84
2024-11-25,Nuwara Eliya,15.27,23.11
2024-12-02,Nuwara Eliya,15.99,0.64
2024-12-09,Nuwara Eliya,16.64,4.61
2024-12-16,Nuwara Eliya,16.49,4.34
2024-12-23,Nuwara Eliya,15.44,2.41
2024-12-30,Nuwara Eliya,15.63,13.77
2025-01-06,Nuwara Eliya,15.81,13.31
2025-01-13,Nuwara Eliya,14.87,21.6
2025-01-20,Nuwara Eliya,15.31,6.2
2025-01-27,Nuwara Eliya,14.91,3.39
2025-02-03,Nuwara Eliya,14.52,0.53
2025-02-10,Nuwara Eliya,15.59,0.7
2025-02-17,Nuwara Eliya,15.96,0.47
2025-02-24,Nuwara Eliya,15.8,7.21
2025-03-03,Nuwara Eliya,15.67,0.4
2025-03-10,Nuwara Eliya,16.17,6.73
2025-03-17,Nuwara Eliya,16.83,2.69
2025-03-24,Nuwara Eliya,16.65,2.53
2025-03-31,Nuwara Eliya,16.81,11.29
2025-04-07,Nuwara Eliya,16.97,4.07
2025-04-14,Nuwara Eliya,17.01,5.26
2025-04-21,Nuwara Eliya,17.11,6.63
2025-04-28,Nuwara Eliya,17.22,6.74
2025-05-05,Nuwara Eliya,17.71,2.47
2025-05-12,Nuwara Eliya,17.66,1.33
2025-05-19,Nuwara Eliya,17.22,2.44
2025-05-26,Nuwara Eliya,16.33,12.7
2025-06-02,Nuwara Eliya,17.25,0.47
2025-06-09,Nuwara Eliya,16.24,13.59
2025-06-16,Nuwara Eliya,16.5,2.26
2025-06-23,Nuwara Eliya,16.45,1.37
2025-06-30,Nuwara Eliya,16.53,0.54
2025-07-07,Nuwara Eliya,16.83,1.61
2025-07-14,Nuwara Eliya,15.5,15.07
2025-07-21,Nuwara Eliya,15.27,14.34
2025-07-28,Nuwara Eliya,16.76,2.46
2025-08-04,Nuwara Eliya,16.49,1.54
2025-08-11,Nuwara Eliya,15.53,5.36
2025-08-18,Nuwara Eliya,16.49,1.49
2025-08-25,Nuwara Eliya,16.52,2.43
2025-09-01,Nuwara Eliya,16.39,1.21
2025-09-08,Nuwara Eliya,16.9,4.87
2025-09-15,Nuwara Eliya,16.38,3.67
2025-09-22,Nuwara Eliya,16.22,5.19
2025-09-29,Nuwara Eliya,17.06,6.63
2025-10-06,Nuwara Eliya,16.69,6.73
2025-10-13,Nuwara Eliya,16.83,12.2
2025-10-20,Nuwara Eliya,15.78,7.53
2025-10-27,Nuwara Eliya,16.8,2.53
2025-11-03,Nuwara Eliya,16.68,2.97
2025-11-10,Nuwara Eliya,16.19,10.16
2025-11-17,Nuwara Eliya,16.5,17.3
2025-11-24,Nuwara Eliya,14.75,66.04
2025-12-01,Nuwara Eliya,15.94,3.43
2025-12-08,Nuwara Eliya,15.39,5.34
2025-12-15,Nuwara Eliya,15.58,9.1
2025-12-22,Nuwara Eliya,15.07,3.41
2025-12-29,Nuwara Eliya,15.39,2.71
2026-01-05,Nuwara Eliya,15.06,5.29
2026-01-12,Nuwara Eliya,14.46,1.99
2026-01-19,Nuwara Eliya,14.61,1.16
2026-01-26,Nuwara Eliya,15.02,5.93
2026-02-02,Nuwara Eliya,15.4,8.19
2026-02-09,Nuwara Eliya,14.91,4.13
2026-02-16,Nuwara Eliya,15.2,20.59
2026-02-23,Nuwara Eliya,15.87,0.66
2026-03-02,Nuwara Eliya,15.49,0.49
2026-03-09,Nuwara Eliya,16.0,2.4
2026-03-16,Nuwara Eliya,16.61,4.71
2026-03-23,Nuwara Eliya,16.75,0.43
2026-03-30,Nuwara Eliya,17.14,4.46
2026-04-06,Nuwara Eliya,17.94,2.46
2026-04-13,Nuwara Eliya,17.94,2.53
2026-04-20,Nuwara Eliya,17.59,4.46
2026-04-27,Nuwara Eliya,17.81,3.34
2026-05-04,Nuwara Eliya,17.64,9.06
2026-05-11,Nuwara Eliya,17.32,10.13
2026-05-18,Nuwara Eliya,18.0,2.36
2026-05-25,Nuwara Eliya,18.05,3.43
2026-06-01,Nuwara Eliya,17.62,4.23
2026-06-08,Nuwara Eliya,17.09,4.93
2026-06-15,Nuwara Eliya,17.74,3.04
2026-06-22,Nuwara Eliya,17.59,5.04
2026-06-29,Nuwara Eliya,16.74,1.93
2026-07-06,Nuwara Eliya,17.52,0.84
2026-07-13,Nuwara Eliya,17.65,0.06
2026-07-20,Nuwara Eliya,18.09,0.8
2026-07-27,Nuwara Eliya,17.21,2.93
2013-12-30,Polonnaruwa,23.81,6.26
2014-01-06,Polonnaruwa,24.81,7.37
2014-01-13,Polonnaruwa,24.44,22.71
2014-01-20,Polonnaruwa,24.39,0.56
2014-01-27,Polonnaruwa,24.74,1.89
2014-02-03,Polonnaruwa,23.89,0.0
2014-02-10,Polonnaruwa,24.34,0.09
2014-02-17,Polonnaruwa,26.36,0.57
2014-02-24,Polonnaruwa,26.18,0.74
2014-03-03,Polonnaruwa,26.86,0.76
2014-03-10,Polonnaruwa,26.52,0.01
2014-03-17,Polonnaruwa,27.38,2.46
2014-03-24,Polonnaruwa,27.53,0.2
2014-03-31,Polonnaruwa,28.74,2.11
2014-04-07,Polonnaruwa,29.06,0.7
2014-04-14,Polonnaruwa,29.62,0.33
2014-04-21,Polonnaruwa,29.74,3.03
2014-04-28,Polonnaruwa,28.0,13.49
2014-05-05,Polonnaruwa,27.79,11.8
2014-05-12,Polonnaruwa,29.01,0.7
2014-05-19,Polonnaruwa,29.64,0.23
2014-05-26,Polonnaruwa,30.26,0.39
2014-06-02,Polonnaruwa,29.95,0.36
2014-06-09,Polonnaruwa,30.46,0.1
2014-06-16,Polonnaruwa,30.36,0.1
2014-06-23,Polonnaruwa,30.67,0.14
2014-06-30,Polonnaruwa,30.33,0.33
2014-07-07,Polonnaruwa,29.51,0.0
2014-07-14,Polonnaruwa,30.07,0.03
2014-07-21,Polonnaruwa,30.33,0.07
2014-07-28,Polonnaruwa,29.95,0.13
2014-08-04,Polonnaruwa,30.2,0.26
2014-08-11,Polonnaruwa,29.56,1.14
2014-08-18,Polonnaruwa,28.56,1.41
2014-08-25,Polonnaruwa,29.53,0.04
2014-09-01,Polonnaruwa,29.53,0.77
2014-09-08,Polonnaruwa,29.86,0.34
2014-09-15,Polonnaruwa,30.06,0.07
2014-09-22,Polonnaruwa,29.83,4.56
2014-09-29,Polonnaruwa,27.43,8.39
2014-10-06,Polonnaruwa,28.55,0.5
2014-10-13,Polonnaruwa,27.54,10.53
2014-10-20,Polonnaruwa,26.86,9.61
2014-10-27,Polonnaruwa,26.62,6.17
2014-11-03,Polonnaruwa,26.38,4.93
2014-11-10,Polonnaruwa,26.37,4.83
2014-11-17,Polonnaruwa,25.19,18.19
2014-11-24,Polonnaruwa,24.6,16.96
2014-12-01,Polonnaruwa,25.22,5.3
2014-12-08,Polonnaruwa,25.89,8.27
2014-12-15,Polonnaruwa,25.14,24.1
2014-12-22,Polonnaruwa,23.51,45.19
2014-12-29,Polonnaruwa,25.95,1.57
2015-01-05,Polonnaruwa,24.66,0.56
2015-01-12,Polonnaruwa,24.81,0.4
2015-01-19,Polonnaruwa,25.16,0.93
2015-01-26,Polonnaruwa,25.26,1.44
2015-02-02,Polonnaruwa,25.06,3.77
2015-02-09,Polonnaruwa,25.31,4.39
2015-02-16,Polonnaruwa,24.3,0.36
2015-02-23,Polonnaruwa,25.59,4.13
2015-03-02,Polonnaruwa,26.48,1.29
2015-03-09,Polonnaruwa,25.89,5.51
2015-03-16,Polonnaruwa,25.91,0.3
2015-03-23,Polonnaruwa,26.94,2.16
2015-03-30,Polonnaruwa,28.06,1.96
2015-04-06,Polonnaruwa,28.07,0.96
2015-04-13,Polonnaruwa,27.63,5.77
2015-04-20,Polonnaruwa,28.03,3.77
2015-04-27,Polonnaruwa,28.49,1.84
2015-05-04,Polonnaruwa,28.26,11.7
2015-05-11,Polonnaruwa,27.75,9.29
2015-05-18,Polonnaruwa,29.33,0.09
2015-05-25,Polonnaruwa,30.09,0.36
2015-06-01,Polonnaruwa,29.44,0.7
2015-06-08,Polonnaruwa,30.21,0.21
2015-06-15,Polonnaruwa,29.81,0.09
2015-06-22,Polonnaruwa,30.33,0.59
2015-06-29,Polonnaruwa,30.17,0.34
2015-07-06,Polonnaruwa,30.34,0.0
2015-07-13,Polonnaruwa,29.99,0.34
2015-07-20,Polonnaruwa,29.24,0.61
2015-07-27,Polonnaruwa,30.47,0.24
2015-08-03,Polonnaruwa,30.24,0.13
2015-08-10,Polonnaruwa,30.42,4.9
2015-08-17,Polonnaruwa,29.12,0.5
2015-08-24,Polonnaruwa,29.94,0.26
2015-08-31,Polonnaruwa,30.01,5.5
2015-09-07,Polonnaruwa,28.59,0.74
2015-09-14,Polonnaruwa,29.75,0.27
2015-09-21,Polonnaruwa,29.66,4.54
2015-09-28,Polonnaruwa,28.09,7.44
2015-10-05,Polonnaruwa,28.87,1.04
2015-10-12,Polonnaruwa,27.69,6.54
2015-10-19,Polonnaruwa,26.75,10.83
2015-10-26,Polonnaruwa,25.5,21.6
2015-11-02,Polonnaruwa,25.92,9.23
2015-11-09,Polonnaruwa,25.94,24.56
2015-11-16,Polonnaruwa,26.36,5.76
2015-11-23,Polonnaruwa,25.89,5.31
2015-11-30,Polonnaruwa,25.87,7.06
2015-12-07,Polonnaruwa,25.99,13.57
2015-12-14,Polonnaruwa,25.74,5.8
2015-12-21,Polonnaruwa,25.51,2.31
2015-12-28,Polonnaruwa,25.47,4.46
2016-01-04,Polonnaruwa,25.73,2.04
2016-01-11,Polonnaruwa,25.16,0.09
2016-01-18,Polonnaruwa,25.62,1.43
2016-01-25,Polonnaruwa,25.81,0.01
2016-02-01,Polonnaruwa,25.92,0.0
2016-02-08,Polonnaruwa,26.47,0.46
2016-02-15,Polonnaruwa,26.61,3.47
2016-02-22,Polonnaruwa,26.54,1.16
2016-02-29,Polonnaruwa,26.79,1.17
2016-03-07,Polonnaruwa,27.99,0.27
2016-03-14,Polonnaruwa,28.43,0.0
2016-03-21,Polonnaruwa,29.04,0.0
2016-03-28,Polonnaruwa,28.39,2.86
